                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    367,                0.46907,                 2.0705,                0.43293,                0.32623,                0.84978,                0.98166,                      1,                  0.995,                0.92875,                0.98166,                      1,                  0.995,                  0.763,                0.48535,                0.93376,                0.20276,                0.22496,                0.77196,             0.00055064,             0.00055064,             0.00055064
                    368,                0.49283,                  2.437,                0.42319,                0.36931,                0.88682,                 0.9817,                      1,                  0.995,                0.92875,                 0.9817,                      1,                  0.995,                0.79625,                0.48775,                0.80125,                0.19936,                0.21491,                0.77454,             0.00054668,             0.00054668,             0.00054668
                    369,                0.48887,                 1.8597,                0.37755,                0.33904,                0.89523,                 0.9817,                      1,                  0.995,                0.92875,                 0.9817,                      1,                  0.995,                0.79625,                0.48775,                0.80125,                0.19936,                0.21491,                0.77454,             0.00054272,             0.00054272,             0.00054272
                    370,                0.43392,                 2.3058,                0.39285,                0.33748,                0.86411,                0.98177,                      1,                  0.995,                0.92875,                0.98177,                      1,                  0.995,                0.79625,                0.47808,                0.74946,                0.19827,                0.21123,                0.77023,             0.00053876,             0.00053876,             0.00053876
                    371,                0.40736,                 1.4105,                0.37085,                0.30393,                0.84451,                0.98176,                      1,                  0.995,                0.92875,                0.98176,                      1,                  0.995,                 0.8625,                 0.4616,                0.70715,                0.19138,                  0.229,                0.76131,              0.0005348,              0.0005348,              0.0005348
                    372,                0.44106,                 1.8563,                0.36938,                0.30006,                0.82218,                0.98147,                      1,                  0.995,                0.92875,                0.98147,                      1,                  0.995,                0.82925,                0.49746,                0.75694,                0.18283,                0.25064,                0.76154,             0.00053084,             0.00053084,             0.00053084
                    373,                0.40003,                 1.4361,                0.34969,                0.30139,                0.83242,                0.98147,                      1,                  0.995,                0.92875,                0.98147,                      1,                  0.995,                0.82925,                0.49746,                0.75694,                0.18283,                0.25064,                0.76154,             0.00052688,             0.00052688,             0.00052688
                    374,                0.47524,                  1.515,                0.35873,                 0.3292,                0.84548,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.7715,                0.50184,                 0.8602,                0.17799,                0.23074,                0.76775,             0.00052292,             0.00052292,             0.00052292
                    375,                0.37608,                 1.9052,                0.40925,                0.29184,                0.82232,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.7715,                0.48442,                0.90677,                0.17563,                0.21722,                0.77968,             0.00051896,             0.00051896,             0.00051896
                    376,                0.45858,                 2.3386,                0.42446,                0.31808,                 0.8821,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.7715,                0.50554,                0.86959,                0.17458,                0.22301,                0.78693,               0.000515,               0.000515,               0.000515
                    377,                0.40821,                 1.9138,                0.36882,                0.30587,                0.85725,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.7715,                0.50554,                0.86959,                0.17458,                0.22301,                0.78693,             0.00051104,             0.00051104,             0.00051104
                    378,                0.40927,                 2.0066,                0.39173,                0.29704,                0.87044,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.8335,                0.47877,                0.77192,                0.17952,                0.23888,                0.77297,             0.00050708,             0.00050708,             0.00050708
                    379,                0.45422,                 2.0038,                0.40914,                0.30524,                0.86819,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.8335,                0.45773,                0.76306,                0.18287,                0.23736,                 0.7632,             0.00050312,             0.00050312,             0.00050312
                    380,                0.41723,                 2.0539,                 0.4304,                0.30649,                0.87195,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.7715,                0.47446,                0.76061,                0.18376,                 0.2371,                0.76675,             0.00049916,             0.00049916,             0.00049916
                    381,                0.46103,                 1.8762,                0.36064,                0.31411,                0.84889,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.7715,                0.47446,                0.76061,                0.18376,                 0.2371,                0.76675,              0.0004952,              0.0004952,              0.0004952
                    382,                0.37052,                 1.5347,                 0.3886,                0.28532,                 0.8269,                      1,                      1,                  0.995,                  0.871,                      1,                      1,                  0.995,                 0.7715,                0.53283,                0.76256,                 0.1783,                0.26696,                0.79309,             0.00049124,             0.00049124,             0.00049124
                    383,                 0.4514,                 1.7427,                0.34414,                0.32239,                0.85752,                      1,                      1,                  0.995,                  0.871,                      1,                      1,                  0.995,                 0.7715,                0.53614,                 0.8144,                0.17278,                0.25786,                0.81444,             0.00048728,             0.00048728,             0.00048728
                    384,                0.48584,                 1.7129,                0.37138,                0.30358,                0.89652,                      1,                      1,                  0.995,                  0.871,                      1,                      1,                  0.995,                 0.8335,                0.54822,                0.76734,                0.17391,                0.26892,                0.82876,             0.00048332,             0.00048332,             0.00048332
                    385,                0.41198,                 2.0032,                0.41027,                0.28784,                0.85223,                      1,                      1,                  0.995,                  0.871,                      1,                      1,                  0.995,                 0.8335,                0.54822,                0.76734,                0.17391,                0.26892,                0.82876,             0.00047936,             0.00047936,             0.00047936
                    386,                 0.4537,                  1.683,                0.36141,                 0.3091,                0.87274,                      1,                      1,                  0.995,                  0.871,                      1,                      1,                  0.995,                 0.8335,                0.57561,                 0.7282,                0.17965,                0.26906,                0.83405,              0.0004754,              0.0004754,              0.0004754
                    387,                0.42656,                 1.8323,                0.36078,                0.29099,                0.83476,                      1,                      1,                  0.995,                  0.871,                      1,                      1,                  0.995,                 0.8335,                0.58088,                0.70856,                0.18204,                0.27216,                0.83982,             0.00047144,             0.00047144,             0.00047144
                    388,                 0.4509,                 1.8543,                0.37354,                0.34706,                0.86577,                      1,                      1,                  0.995,                  0.871,                      1,                      1,                  0.995,                 0.8335,                0.56969,                0.65498,                0.18229,                0.22921,                0.83198,             0.00046748,             0.00046748,             0.00046748
                    389,                 0.4479,                 2.0921,                0.37436,                0.31503,                0.85957,                      1,                      1,                  0.995,                  0.871,                      1,                      1,                  0.995,                 0.8335,                0.56969,                0.65498,                0.18229,                0.22921,                0.83198,             0.00046352,             0.00046352,             0.00046352
                    390,                0.38717,                 1.5816,                0.38591,                0.30013,                0.83283,                      1,                      1,                  0.995,                  0.871,                      1,                      1,                  0.995,                 0.8335,                 0.5517,                0.63495,                0.18127,                0.23478,                0.82333,             0.00045956,             0.00045956,             0.00045956
                    391,                0.44446,                 1.7153,                 0.3577,                0.30427,                0.84235,                      1,                      1,                  0.995,                  0.871,                      1,                      1,                  0.995,                 0.7715,                0.50635,                0.75607,                0.18185,                0.23431,                0.81326,              0.0004556,              0.0004556,              0.0004556
                    392,                0.42816,                 2.2669,                0.39949,                0.34071,                0.86422,                      1,                      1,                  0.995,                  0.871,                      1,                      1,                  0.995,                 0.7715,                0.47784,                 0.8306,                0.18182,                0.23672,                0.80049,             0.00045164,             0.00045164,             0.00045164
                    393,                0.40827,                 1.7504,                0.39178,                0.29404,                0.84078,                      1,                      1,                  0.995,                  0.871,                      1,                      1,                  0.995,                 0.7715,                0.47784,                 0.8306,                0.18182,                0.23672,                0.80049,             0.00044768,             0.00044768,             0.00044768
                    394,                0.39309,                 1.5268,                0.36468,                0.28155,                0.85944,                0.98187,                      1,                  0.995,                0.92875,                0.98187,                      1,                  0.995,                  0.763,                0.45895,                 0.7852,                 0.1819,                 0.2196,                0.79321,             0.00044372,             0.00044372,             0.00044372
                    395,                0.42797,                  2.411,                0.39402,                0.32327,                0.81667,                0.98187,                      1,                  0.995,                0.92875,                0.98187,                      1,                  0.995,                0.82925,                0.47909,                0.71877,                0.17949,                0.23757,                0.79701,             0.00043976,             0.00043976,             0.00043976
                    396,                0.43008,                  1.901,                0.39375,                0.32343,                0.85976,                0.98186,                      1,                  0.995,                0.92875,                0.98186,                      1,                  0.995,                0.82925,                 0.5017,                0.67331,                0.17476,                0.24972,                0.80232,              0.0004358,              0.0004358,              0.0004358
                    397,                0.46444,                 1.7383,                0.38921,                0.31528,                0.89073,                0.98186,                      1,                  0.995,                0.92875,                0.98186,                      1,                  0.995,                0.82925,                 0.5017,                0.67331,                0.17476,                0.24972,                0.80232,             0.00043184,             0.00043184,             0.00043184
                    398,                0.41589,                  1.196,                0.32295,                0.29704,                0.83801,                0.98204,                      1,                  0.995,                0.92875,                0.98204,                      1,                  0.995,                0.82925,                 0.5141,                0.64888,                0.17304,                0.25009,                0.80398,             0.00042788,             0.00042788,             0.00042788
                    399,                0.41237,                 1.6453,                0.36173,                0.32345,                0.84676,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.8335,                0.53555,                0.63531,                0.17495,                0.26195,                 0.8109,             0.00042392,             0.00042392,             0.00042392
                    400,                0.44259,                 2.1292,                0.39761,                0.31799,                0.85753,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.8335,                0.53782,                0.66583,                0.17575,                0.26352,                0.81403,             0.00041996,             0.00041996,             0.00041996
                    401,                0.39263,                 1.6702,                0.33492,                0.29808,                0.80673,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.8335,                0.53782,                0.66583,                0.17575,                0.26352,                0.81403,               0.000416,               0.000416,               0.000416
                    402,                0.41095,                 1.4993,                0.35655,                0.29808,                0.82707,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.8335,                0.50719,                0.67669,                0.17381,                0.27534,                0.80321,             0.00041204,             0.00041204,             0.00041204
                    403,                0.41963,                 1.8663,                0.34559,                0.28802,                 0.8357,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.8335,                0.47196,                0.65679,                 0.1742,                0.24845,                0.79237,             0.00040808,             0.00040808,             0.00040808
                    404,                0.43485,                 1.9308,                0.39077,                0.32266,                0.83335,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.8335,                0.46502,                0.62635,                0.17358,                0.25039,                0.79687,             0.00040412,             0.00040412,             0.00040412
                    405,                0.40803,                 1.6273,                0.37242,                0.30503,                0.89214,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.8335,                0.46502,                0.62635,                0.17358,                0.25039,                0.79687,             0.00040016,             0.00040016,             0.00040016
                    406,                0.40619,                 2.0096,                0.37938,                0.30468,                0.85608,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.8335,                 0.4683,                0.61758,                0.17617,                0.22838,                0.80328,              0.0003962,              0.0003962,              0.0003962
                    407,                 0.3629,                 1.9813,                0.39509,                0.28913,                0.80698,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.8335,                0.48013,                 0.6046,                0.17695,                0.23313,                0.80852,             0.00039224,             0.00039224,             0.00039224
                    408,                0.35626,                 1.5457,                0.33527,                0.26334,                0.81313,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.8335,                0.47906,                0.58656,                 0.1736,                0.22357,                 0.8057,             0.00038828,             0.00038828,             0.00038828
                    409,                0.43695,                 2.0466,                0.37162,                0.32502,                0.87017,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.8335,                0.47906,                0.58656,                 0.1736,                0.22357,                 0.8057,             0.00038432,             0.00038432,             0.00038432
                    410,                0.39502,                 2.1003,                0.37774,                0.28162,                0.86027,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.8335,                0.48934,                0.65415,                0.16495,                0.25531,                 0.8096,             0.00038036,             0.00038036,             0.00038036
                    411,                0.37907,                 1.9382,                0.41054,                0.28107,                 0.8267,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.8335,                0.49863,                0.77965,                 0.1612,                0.26211,                0.80949,              0.0003764,              0.0003764,              0.0003764
                    412,                0.37024,                 1.6643,                0.35611,                 0.2705,                0.81767,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.7715,                0.51045,                0.84534,                0.16093,                0.27547,                0.80579,             0.00037244,             0.00037244,             0.00037244
                    413,                0.43516,                 1.9785,                0.34425,                 0.3191,                0.85593,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.7715,                0.51045,                0.84534,                0.16093,                0.27547,                0.80579,             0.00036848,             0.00036848,             0.00036848
                    414,                0.44437,                 1.6653,                0.33603,                0.30614,                0.88916,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.7715,                0.52357,                0.74812,                0.16384,                0.30129,                0.79451,             0.00036452,             0.00036452,             0.00036452
                    415,                0.41698,                 1.6015,                0.36413,                 0.3049,                0.85522,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                  0.871,                 0.5214,                0.62561,                0.16998,                0.30449,                0.78327,             0.00036056,             0.00036056,             0.00036056
                    416,                0.39812,                 1.9052,                0.40155,                 0.2887,                0.85527,                      1,                      1,                  0.995,                 0.8955,                      1,                      1,                  0.995,                  0.871,                0.54143,                0.61588,                0.17506,                0.27741,                  0.783,              0.0003566,              0.0003566,              0.0003566
                    417,                0.44079,                 2.0184,                0.37992,                0.33249,                0.89145,                      1,                      1,                  0.995,                 0.8955,                      1,                      1,                  0.995,                  0.871,                0.54143,                0.61588,                0.17506,                0.27741,                  0.783,             0.00035264,             0.00035264,             0.00035264
                    418,                0.41612,                 2.0703,                 0.3919,                0.30646,                0.84627,                 0.9819,                      1,                  0.995,                 0.8955,                 0.9819,                      1,                  0.995,                0.82925,                0.54607,                0.62631,                0.17812,                0.30958,                0.78964,             0.00034868,             0.00034868,             0.00034868
                    419,                0.48278,                 2.0506,                0.39743,                0.32466,                0.87424,                0.98187,                      1,                  0.995,                 0.8955,                0.98187,                      1,                  0.995,                0.82712,                0.56568,                0.63808,                0.17682,                0.32215,                0.80996,             0.00034472,             0.00034472,             0.00034472
                    420,                0.43953,                 1.8685,                0.39481,                 0.3004,                 0.8618,                0.98171,                      1,                  0.995,                 0.8955,                0.98171,                      1,                  0.995,                0.82925,                0.57218,                0.61636,                0.17774,                0.32934,                 0.8306,             0.00034076,             0.00034076,             0.00034076
                    421,                0.36643,                 1.5273,                0.34024,                0.27648,                0.86242,                0.98171,                      1,                  0.995,                 0.8955,                0.98171,                      1,                  0.995,                0.82925,                0.57218,                0.61636,                0.17774,                0.32934,                 0.8306,              0.0003368,              0.0003368,              0.0003368
                    422,                0.41835,                 1.4031,                0.36751,                0.29201,                0.90334,                 0.9817,                      1,                  0.995,                 0.8955,                 0.9817,                      1,                  0.995,                0.82925,                0.55963,                0.56735,                0.17833,                0.29597,                0.82762,             0.00033284,             0.00033284,             0.00033284
                    423,                0.38123,                  1.371,                0.34919,                0.26616,                0.84841,                0.98153,                      1,                  0.995,                 0.8955,                0.98153,                      1,                  0.995,                0.82925,                0.53875,                0.54456,                0.18119,                0.27116,                0.81542,             0.00032888,             0.00032888,             0.00032888
                    424,                0.37406,                 1.9454,                0.37438,                0.29534,                0.85213,                0.98167,                      1,                  0.995,                0.92875,                0.98167,                      1,                  0.995,                 0.8955,                0.53614,                0.56235,                0.18533,                0.27539,                0.81093,             0.00032492,             0.00032492,             0.00032492
                    425,                0.34853,                 1.6514,                0.42545,                0.28296,                0.85119,                0.98167,                      1,                  0.995,                0.92875,                0.98167,                      1,                  0.995,                 0.8955,                0.53614,                0.56235,                0.18533,                0.27539,                0.81093,             0.00032096,             0.00032096,             0.00032096
                    426,                0.40858,                 1.2341,                0.33001,                0.27825,                0.84306,                0.98169,                      1,                  0.995,                0.92535,                0.98169,                      1,                  0.995,                 0.8955,                0.53737,                0.53335,                0.18644,                0.27975,                0.80662,               0.000317,               0.000317,               0.000317
                    427,                 0.3639,                  1.789,                 0.3744,                0.28217,                0.83048,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.8955,                0.52246,                0.47013,                0.18227,                0.26593,                 0.7977,             0.00031304,             0.00031304,             0.00031304
                    428,                 0.3995,                 1.3143,                0.36311,                 0.2934,                0.82853,                      1,                      1,                  0.995,                0.95775,                      1,                      1,                  0.995,                 0.8955,                0.49883,                0.47998,                0.17786,                0.24505,                0.78704,             0.00030908,             0.00030908,             0.00030908
                    429,                0.40071,                 1.4728,                0.36341,                 0.3071,                0.84783,                      1,                      1,                  0.995,                0.95775,                      1,                      1,                  0.995,                 0.8955,                0.49883,                0.47998,                0.17786,                0.24505,                0.78704,             0.00030512,             0.00030512,             0.00030512
                    430,                0.37352,                 1.4547,                0.34231,                0.27807,                0.80964,                0.98195,                      1,                  0.995,                 0.9535,                0.98195,                      1,                  0.995,                 0.8955,                0.49121,                0.49888,                  0.174,                0.22993,                0.78388,             0.00030116,             0.00030116,             0.00030116
                    431,                0.38192,                 1.5913,                 0.3849,                0.28242,                0.82959,                0.98195,                      1,                  0.995,                 0.9535,                0.98195,                      1,                  0.995,                 0.8955,                0.50053,                0.53303,                0.17035,                0.23455,                0.78486,              0.0002972,              0.0002972,              0.0002972
                    432,                0.41766,                 1.8121,                  0.348,                0.30797,                0.81588,                      1,                      1,                  0.995,                0.95775,                      1,                      1,                  0.995,                 0.8955,                0.51186,                0.53758,                0.16844,                0.20905,                0.78894,             0.00029324,             0.00029324,             0.00029324
                    433,                 0.3797,                 1.7494,                 0.3512,                0.28131,                0.83711,                      1,                      1,                  0.995,                0.95775,                      1,                      1,                  0.995,                 0.8955,                0.51186,                0.53758,                0.16844,                0.20905,                0.78894,             0.00028928,             0.00028928,             0.00028928
                    434,                0.37981,                 1.3865,                0.34664,                0.27345,                0.88997,                      1,                      1,                  0.995,                0.95775,                      1,                      1,                  0.995,                0.85825,                0.51869,                0.58659,                 0.1651,                0.20351,                0.79383,             0.00028532,             0.00028532,             0.00028532
                    435,                0.36878,                 1.6851,                 0.3834,                0.26116,                0.82044,                      1,                      1,                  0.995,                0.95775,                      1,                      1,                  0.995,                0.85825,                0.51533,                0.58358,                0.16405,                0.19657,                0.79936,             0.00028136,             0.00028136,             0.00028136
                    436,                0.37166,                 1.5106,                 0.3574,                0.27895,                0.82386,                      1,                      1,                  0.995,                0.95775,                      1,                      1,                  0.995,                 0.8955,                0.50571,                0.53648,                0.16625,                0.19487,                0.80867,              0.0002774,              0.0002774,              0.0002774
                    437,                0.38912,                 1.2775,                0.32461,                0.27472,                0.82595,                      1,                      1,                  0.995,                0.95775,                      1,                      1,                  0.995,                 0.8955,                0.50571,                0.53648,                0.16625,                0.19487,                0.80867,             0.00027344,             0.00027344,             0.00027344
                    438,                0.37154,                 1.6209,                0.39631,                0.27731,                0.80593,                      1,                      1,                  0.995,                0.95775,                      1,                      1,                  0.995,                 0.8955,                0.51985,                0.51167,                0.17226,                0.22673,                0.81907,             0.00026948,             0.00026948,             0.00026948
                    439,                0.40119,                 1.6623,                0.38839,                0.28654,                0.84966,                      1,                      1,                  0.995,                0.95775,                      1,                      1,                  0.995,                 0.8955,                0.50968,                0.56265,                0.17816,                0.20508,                0.81534,             0.00026552,             0.00026552,             0.00026552
                    440,                0.34923,                 1.4376,                 0.3448,                 0.2708,                0.83027,                      1,                      1,                  0.995,                0.95775,                      1,                      1,                  0.995,                 0.8955,                0.50098,                0.57719,                0.17977,                0.20632,                0.81016,             0.00026156,             0.00026156,             0.00026156
                    441,                0.41117,                 1.6564,                 0.3503,                0.29317,                0.86462,                      1,                      1,                  0.995,                0.95775,                      1,                      1,                  0.995,                 0.8955,                0.50098,                0.57719,                0.17977,                0.20632,                0.81016,              0.0002576,              0.0002576,              0.0002576
                    442,                0.36678,                 1.4088,                0.37381,                0.27551,                0.86736,                      1,                      1,                  0.995,                0.95775,                      1,                      1,                  0.995,                 0.8955,                 0.4804,                0.56902,                0.17781,                0.19448,                0.79144,             0.00025364,             0.00025364,             0.00025364
                    443,                0.46296,                 1.8845,                0.38804,                0.31005,                0.83658,                      1,                      1,                  0.995,                0.95775,                      1,                      1,                  0.995,                 0.8955,                0.47032,                0.56807,                0.17431,                0.18927,                0.77925,             0.00024968,             0.00024968,             0.00024968
                    444,                0.41508,                 1.4493,                0.32385,                0.28837,                0.82547,                      1,                      1,                  0.995,                0.95775,                      1,                      1,                  0.995,                0.85825,                0.47191,                0.59025,                0.16965,                0.20316,                0.77744,             0.00024572,             0.00024572,             0.00024572
                    445,                0.34802,                 1.7065,                0.41318,                0.27003,                0.82928,                      1,                      1,                  0.995,                0.95775,                      1,                      1,                  0.995,                0.85825,                0.47191,                0.59025,                0.16965,                0.20316,                0.77744,             0.00024176,             0.00024176,             0.00024176
                    446,                0.38003,                  1.192,                0.34325,                0.27839,                0.85005,                      1,                      1,                  0.995,                0.95775,                      1,                      1,                  0.995,                0.85825,                0.48048,                0.60159,                0.16702,                0.19748,                0.78202,              0.0002378,              0.0002378,              0.0002378
                    447,                0.36555,                 1.3748,                0.34814,                0.27059,                0.82012,                      1,                      1,                  0.995,                0.95775,                      1,                      1,                  0.995,                0.85825,                0.49296,                0.56153,                0.16695,                0.21556,                0.78737,             0.00023384,             0.00023384,             0.00023384
                    448,                0.35543,                 1.5474,                0.34161,                0.27446,                 0.8543,                      1,                      1,                  0.995,                0.95775,                      1,                      1,                  0.995,                 0.8955,                0.51433,                0.52875,                0.16697,                0.23701,                0.79456,             0.00022988,             0.00022988,             0.00022988
                    449,                0.43086,                 1.3732,                 0.3198,                0.28058,                0.84589,                      1,                      1,                  0.995,                0.95775,                      1,                      1,                  0.995,                 0.8955,                0.51433,                0.52875,                0.16697,                0.23701,                0.79456,             0.00022592,             0.00022592,             0.00022592
                    450,                0.40108,                 1.8308,                 0.3601,                0.30037,                0.85808,                      1,                      1,                  0.995,                 0.9205,                      1,                      1,                  0.995,                 0.8955,                0.53022,                0.52184,                0.16851,                0.24858,                0.80145,             0.00022196,             0.00022196,             0.00022196
                    451,                0.33369,                 1.4588,                0.37373,                 0.2553,                 0.8191,                      1,                      1,                  0.995,                0.95775,                      1,                      1,                  0.995,                 0.8955,                0.53999,                0.54189,                0.17041,                0.26141,                0.80749,               0.000218,               0.000218,               0.000218
                    452,                0.34982,                 1.2241,                0.38625,                0.27472,                0.87094,                      1,                      1,                  0.995,                0.95775,                      1,                      1,                  0.995,                 0.8955,                0.54171,                0.58956,                0.17248,                0.27012,                0.80859,             0.00021404,             0.00021404,             0.00021404
