                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    383,                0.35112,                 1.6533,                0.44948,                0.28139,                 0.8264,                      1,                      1,                  0.995,                 0.9735,                      1,                      1,                  0.995,                0.88025,                0.22409,                0.61985,                0.44633,                0.17153,                0.66467,             0.00049124,             0.00049124,             0.00049124
                    384,                0.33362,                 1.6976,                0.44007,                0.27477,                0.82258,                      1,                      1,                  0.995,                 0.9735,                      1,                      1,                  0.995,                  0.843,                0.22696,                0.74783,                0.45072,                0.19514,                0.67015,             0.00048728,             0.00048728,             0.00048728
                    385,                0.37386,                 1.8407,                 0.4209,                0.29189,                 0.8507,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.85825,                0.21525,                0.73163,                0.45011,                0.19122,                0.67122,             0.00048332,             0.00048332,             0.00048332
                    386,                0.36761,                   1.53,                0.45473,                 0.2897,                0.81813,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.85825,                0.19497,                0.66824,                0.44658,                0.17684,                0.67141,             0.00047936,             0.00047936,             0.00047936
                    387,                0.35694,                 1.6237,                0.43222,                0.27375,                0.81509,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8955,                0.18914,                0.62835,                0.44222,                0.16805,                0.67107,              0.0004754,              0.0004754,              0.0004754
                    388,                0.34359,                 1.7722,                0.46559,                0.27964,                0.81677,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.86775,                0.20764,                0.58479,                0.43661,                0.14804,                0.66807,             0.00047144,             0.00047144,             0.00047144
                    389,                0.39811,                 1.8265,                0.42792,                0.29111,                0.83848,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8955,                0.22616,                0.53761,                0.43676,                0.16307,                0.66833,             0.00046748,             0.00046748,             0.00046748
                    390,                 0.3226,                 1.3265,                0.42349,                 0.2615,                0.78894,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8955,                0.23788,                0.51608,                0.43817,                0.16749,                0.66884,             0.00046352,             0.00046352,             0.00046352
                    391,                0.33131,                 1.5123,                0.43732,                0.26511,                0.83381,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8955,                0.25884,                0.51545,                0.43974,                0.16886,                0.67347,             0.00045956,             0.00045956,             0.00045956
                    392,                0.35793,                  1.624,                0.42882,                 0.2923,                 0.8165,                      1,                      1,                  0.995,                0.97975,                      1,                      1,                  0.995,                0.91112,                0.29842,                0.54478,                0.44059,                0.17064,                0.68254,              0.0004556,              0.0004556,              0.0004556
                    393,                0.38329,                 1.4377,                0.43704,                0.27908,                0.83078,                      1,                      1,                  0.995,                0.97975,                      1,                      1,                  0.995,                0.91112,                0.28638,                0.54428,                0.44167,                0.16168,                 0.6808,             0.00045164,             0.00045164,             0.00045164
                    394,                0.34489,                 1.6244,                0.43324,                0.27229,                0.83842,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.91112,                 0.2593,                0.52487,                0.44283,                0.15687,                0.67559,             0.00044768,             0.00044768,             0.00044768
                    395,                0.34568,                 1.5703,                0.43494,                0.26817,                0.81026,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.91112,                0.24032,                 0.5079,                0.44353,                0.17893,                 0.6735,             0.00044372,             0.00044372,             0.00044372
                    396,                0.35168,                 1.5768,                0.43025,                0.26923,                0.81765,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8955,                0.24357,                0.56011,                0.44406,                0.19682,                0.66993,             0.00043976,             0.00043976,             0.00043976
                    397,                0.33157,                  1.389,                0.43176,                0.26186,                0.82149,                      1,                      1,                  0.995,                0.96113,                      1,                      1,                  0.995,                 0.8955,                0.25032,                0.59555,                0.44317,                0.19951,                0.67151,              0.0004358,              0.0004358,              0.0004358
                    398,                0.33511,                  1.823,                0.44593,                0.28529,                 0.8227,                      1,                      1,                  0.995,                0.96113,                      1,                      1,                  0.995,                 0.8335,                0.25072,                0.63501,                0.44144,                0.20526,                 0.6714,             0.00043184,             0.00043184,             0.00043184
                    399,                0.32524,                   1.64,                0.45139,                0.27621,                0.84204,                      1,                      1,                  0.995,                0.96113,                      1,                      1,                  0.995,                 0.8335,                0.24882,                0.65597,                0.44066,                0.19778,                0.67192,             0.00042788,             0.00042788,             0.00042788
                    400,                 0.3473,                 1.8783,                0.44805,                0.28156,                0.81402,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.86163,                0.21687,                0.60662,                0.44416,                0.17448,                0.66766,             0.00042392,             0.00042392,             0.00042392
                    401,                0.34513,                 1.7365,                0.44364,                0.27435,                0.80808,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.86163,                0.20386,                 0.5718,                0.44603,                0.17849,                0.66637,             0.00041996,             0.00041996,             0.00041996
                    402,                 0.3252,                 1.6192,                0.41605,                0.26994,                0.83306,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.86163,                 0.2023,                0.58631,                0.44678,                0.17559,                0.66556,               0.000416,               0.000416,               0.000416
                    403,                0.31307,                  1.406,                0.45254,                0.25404,                0.81431,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.86163,                0.19996,                0.60485,                0.44618,                0.17184,                0.66731,             0.00041204,             0.00041204,             0.00041204
                    404,                0.35033,                  1.595,                0.45313,                0.28447,                0.83312,                 0.9891,                      1,                  0.995,                  0.995,                 0.9891,                      1,                  0.995,                0.85967,                0.18601,                0.65696,                0.44258,                0.16225,                0.66638,             0.00040808,             0.00040808,             0.00040808
                    405,                0.31182,                 1.4917,                0.42583,                0.26374,                0.82346,                0.98907,                      1,                  0.995,                  0.995,                0.98907,                      1,                  0.995,                0.85967,                0.16479,                0.68864,                0.44025,                 0.1517,                0.66585,             0.00040412,             0.00040412,             0.00040412
                    406,                0.30515,                 1.5179,                0.44228,                 0.2515,                0.81109,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.86163,                0.16374,                0.67775,                0.43885,                0.13252,                0.66433,             0.00040016,             0.00040016,             0.00040016
                    407,                 0.3097,                 1.4951,                0.43071,                0.25374,                0.80512,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.86163,                0.15895,                0.63968,                0.43938,                 0.1343,                0.66551,              0.0003962,              0.0003962,              0.0003962
                    408,                0.31429,                 1.4732,                0.43873,                0.26911,                0.80526,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.86163,                0.19687,                0.57038,                0.44229,                0.16634,                0.66807,             0.00039224,             0.00039224,             0.00039224
                    409,                0.33959,                 1.4298,                0.41728,                0.27524,                0.81838,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.86163,                0.20192,                0.55757,                0.44327,                 0.1584,                0.66651,             0.00038828,             0.00038828,             0.00038828
                    410,                0.35372,                 1.6209,                0.42847,                0.27638,                 0.8213,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.86163,                0.19282,                0.56271,                0.44404,                0.14415,                0.66586,             0.00038432,             0.00038432,             0.00038432
                    411,                0.30478,                 1.5776,                0.42256,                0.25519,                0.79932,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.86163,                 0.1811,                0.56977,                0.44439,                0.15129,                0.66547,             0.00038036,             0.00038036,             0.00038036
                    412,                0.33674,                 1.5326,                0.43808,                0.27678,                0.84856,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.86163,                 0.1794,                0.60064,                0.44352,                0.14854,                0.66822,              0.0003764,              0.0003764,              0.0003764
                    413,                0.32164,                 1.5742,                0.43071,                0.25424,                0.83548,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.86163,                0.18517,                0.59931,                0.44339,                0.16073,                0.66786,             0.00037244,             0.00037244,             0.00037244
                    414,                0.29886,                 1.3781,                0.45558,                0.25046,                0.80442,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.86163,                0.21176,                0.58034,                0.44332,                0.16207,                 0.6681,             0.00036848,             0.00036848,             0.00036848
                    415,                0.30247,                 1.4433,                0.42379,                0.25265,                0.82546,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.86163,                0.22238,                0.57227,                0.44392,                0.17002,                0.66743,             0.00036452,             0.00036452,             0.00036452
                    416,                0.34304,                 1.5041,                0.42961,                0.26488,                0.81799,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                  0.874,                0.22553,                0.61183,                0.44641,                0.18264,                0.66706,             0.00036056,             0.00036056,             0.00036056
                    417,                0.31688,                 1.4445,                0.43969,                0.25061,                0.81314,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.81162,                0.20588,                0.62646,                0.44755,                0.17918,                0.66449,              0.0003566,              0.0003566,              0.0003566
                    418,                0.29418,                 1.3829,                0.41186,                0.24382,                 0.8245,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8335,                 0.1734,                0.61361,                0.44727,                0.16664,                0.66341,             0.00035264,             0.00035264,             0.00035264
                    419,                 0.3171,                 1.7672,                0.44061,                0.24958,                0.82941,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.86163,                 0.1579,                0.57218,                0.44548,                0.15257,                0.66248,             0.00034868,             0.00034868,             0.00034868
                    420,                0.31184,                 1.6545,                0.43666,                0.26161,                0.79548,                 0.9891,                      1,                  0.995,                  0.995,                 0.9891,                      1,                  0.995,                0.85621,                0.15405,                0.50219,                0.44522,                0.13457,                0.66296,             0.00034472,             0.00034472,             0.00034472
                    421,                0.31556,                 1.6208,                0.42667,                0.25262,                 0.8073,                 0.9892,                      1,                  0.995,                  0.995,                 0.9892,                      1,                  0.995,                0.85745,                0.16558,                0.48993,                0.44438,                0.15439,                0.66222,             0.00034076,             0.00034076,             0.00034076
                    422,                0.28009,                 1.4855,                0.43519,                0.23957,                0.81351,                0.98913,                      1,                  0.995,                  0.995,                0.98913,                      1,                  0.995,                0.86763,                0.19174,                0.47336,                0.44099,                0.16093,                0.66348,              0.0003368,              0.0003368,              0.0003368
                    423,                0.31805,                 1.5959,                0.44087,                0.24627,                0.83572,                0.98917,                      1,                  0.995,                  0.995,                0.98917,                      1,                  0.995,                0.88787,                0.20958,                0.46616,                0.44022,                0.16748,                0.66556,             0.00033284,             0.00033284,             0.00033284
                    424,                 0.3001,                 1.5441,                0.41105,                0.23977,                0.80656,                0.98919,                      1,                  0.995,                  0.995,                0.98919,                      1,                  0.995,                0.87104,                0.19777,                0.49867,                0.43996,                0.17835,                0.66587,             0.00032888,             0.00032888,             0.00032888
                    425,                0.31403,                 1.3882,                0.43597,                0.26181,                0.80123,                0.98928,                      1,                  0.995,                  0.995,                0.98928,                      1,                  0.995,                0.90842,                0.19664,                0.50207,                 0.4397,                0.17585,                0.66494,             0.00032492,             0.00032492,             0.00032492
                    426,                0.31135,                 1.3976,                0.40484,                0.25369,                0.80881,                0.98909,                      1,                  0.995,                  0.995,                0.98909,                      1,                  0.995,                0.90747,                 0.1912,                0.50094,                0.43959,                   0.19,                0.66429,             0.00032096,             0.00032096,             0.00032096
                    427,                0.28941,                 1.4108,                0.41221,                0.25056,                0.83271,                0.98922,                      1,                  0.995,                  0.995,                0.98922,                      1,                  0.995,                   0.91,                 0.1924,                0.49703,                0.43898,                0.17122,                0.66691,               0.000317,               0.000317,               0.000317
                    428,                0.31175,                 1.7232,                0.44686,                0.25483,                0.81538,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8955,                0.20387,                 0.5298,                0.44056,                0.17522,                0.67261,             0.00031304,             0.00031304,             0.00031304
                    429,                0.31671,                 1.5781,                 0.4246,                0.26057,                0.83175,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8955,                0.20583,                0.53301,                0.44197,                0.16173,                0.67166,             0.00030908,             0.00030908,             0.00030908
                    430,                0.30198,                 1.4443,                0.44486,                 0.2447,                0.82712,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8955,                 0.2081,                0.53765,                0.44214,                 0.1612,                0.66894,             0.00030512,             0.00030512,             0.00030512
                    431,                0.29308,                 1.5276,                0.44189,                0.24809,                0.82768,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8955,                0.20817,                0.54406,                0.43995,                0.16177,                0.66675,             0.00030116,             0.00030116,             0.00030116
                    432,                0.30724,                  1.599,                0.44345,                0.25144,                0.82421,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.88025,                0.20245,                0.54378,                 0.4341,                0.17178,                0.66633,              0.0002972,              0.0002972,              0.0002972
                    433,                0.30849,                 1.4852,                0.43206,                0.24686,                0.80299,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.88025,                0.19597,                0.55077,                0.43307,                0.16335,                0.66521,             0.00029324,             0.00029324,             0.00029324
                    434,                0.30834,                 1.3225,                0.40018,                0.23364,                0.82493,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.88025,                0.18948,                0.56828,                0.43536,                0.16379,                0.66454,             0.00028928,             0.00028928,             0.00028928
                    435,                0.29251,                  1.363,                0.43562,                0.23455,                0.80048,                0.98913,                      1,                  0.995,                  0.995,                0.98913,                      1,                  0.995,                  0.877,                0.18818,                0.57603,                0.43601,                0.15797,                0.66521,             0.00028532,             0.00028532,             0.00028532
                    436,                0.31188,                 1.5202,                0.44394,                0.24052,                0.83537,                0.98914,                      1,                  0.995,                  0.995,                0.98914,                      1,                  0.995,                0.87375,                0.23088,                0.59262,                 0.4396,                0.18395,                0.67225,             0.00028136,             0.00028136,             0.00028136
                    437,                0.31964,                 1.6609,                0.41204,                0.25823,                0.80865,                0.98926,                      1,                  0.995,                  0.995,                0.98926,                      1,                  0.995,                 0.8955,                0.22578,                0.56991,                0.44133,                0.19314,                0.67241,              0.0002774,              0.0002774,              0.0002774
                    438,                0.30607,                 1.4832,                0.45414,                0.24028,                  0.807,                0.98917,                      1,                  0.995,                0.95695,                0.98917,                      1,                  0.995,                 0.9091,                0.21144,                0.52789,                0.44324,                0.19232,                0.66817,             0.00027344,             0.00027344,             0.00027344
                    439,                0.31414,                  1.433,                0.42357,                0.24293,                0.81947,                0.98909,                      1,                  0.995,                  0.995,                0.98909,                      1,                  0.995,                0.91127,                0.19974,                0.49813,                 0.4427,                0.19685,                0.66494,             0.00026948,             0.00026948,             0.00026948
                    440,                0.30991,                 1.6364,                0.43521,                0.25116,                0.81461,                      1,                      1,                  0.995,                0.96113,                      1,                      1,                  0.995,                0.91725,                 0.1975,                0.48676,                0.43889,                0.17105,                0.66472,             0.00026552,             0.00026552,             0.00026552
                    441,                0.29024,                 1.2296,                0.41923,                0.23574,                0.81662,                      1,                      1,                  0.995,                0.96113,                      1,                      1,                  0.995,                0.91725,                0.19784,                0.49406,                0.43868,                0.18184,                0.66527,             0.00026156,             0.00026156,             0.00026156
                    442,                0.30165,                 1.2693,                 0.4172,                0.23371,                0.82315,                      1,                      1,                  0.995,                0.96113,                      1,                      1,                  0.995,                  0.933,                0.19793,                0.50866,                0.44062,                0.18456,                0.66506,              0.0002576,              0.0002576,              0.0002576
                    443,                0.29879,                 1.5692,                0.43999,                0.23617,                0.80506,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.91112,                0.19606,                0.52384,                0.44415,                0.20217,                  0.665,             0.00025364,             0.00025364,             0.00025364
                    444,                0.29753,                  1.232,                 0.4396,                0.23391,                0.79539,                      1,                      1,                  0.995,                0.96113,                      1,                      1,                  0.995,                0.91112,                0.19124,                0.50563,                0.44513,                0.16999,                0.66604,             0.00024968,             0.00024968,             0.00024968
                    445,                 0.2788,                 1.2891,                0.42394,                0.23897,                0.80164,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8955,                 0.2008,                 0.4987,                 0.4446,                0.17355,                 0.6677,             0.00024572,             0.00024572,             0.00024572
                    446,                 0.2978,                 1.4844,                0.41256,                0.24546,                0.80642,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8955,                 0.2174,                0.47845,                0.44184,                0.16301,                0.66971,             0.00024176,             0.00024176,             0.00024176
                    447,                0.30459,                 1.4995,                0.43631,                0.23961,                0.81534,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                  0.933,                 0.2171,                0.47639,                0.44238,                0.15182,                0.66945,              0.0002378,              0.0002378,              0.0002378
                    448,                0.28449,                 1.3207,                0.42712,                0.23378,                0.80338,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.91112,                0.23297,                0.51234,                0.44391,                0.16931,                0.67018,             0.00023384,             0.00023384,             0.00023384
                    449,                0.28086,                 1.4121,                0.43461,                  0.246,                0.80085,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.91112,                 0.2288,                0.52101,                0.44226,                   0.18,                0.66941,             0.00022988,             0.00022988,             0.00022988
                    450,                0.29242,                  1.349,                0.47037,                0.23701,                0.81689,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.91112,                0.22713,                0.55605,                0.44088,                0.17523,                0.66975,             0.00022592,             0.00022592,             0.00022592
                    451,                0.28207,                 1.2726,                0.42116,                0.23782,                0.81897,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8955,                0.22986,                0.58994,                0.44234,                0.18073,                0.66894,             0.00022196,             0.00022196,             0.00022196
                    452,                0.27115,                 1.3425,                0.42127,                0.23148,                0.79699,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8955,                  0.221,                0.59113,                0.44166,                0.18608,                0.66903,               0.000218,               0.000218,               0.000218
                    453,                0.29124,                 1.3066,                 0.4224,                0.23567,                0.79592,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8955,                 0.2115,                0.55721,                0.44059,                0.18073,                0.66805,             0.00021404,             0.00021404,             0.00021404
                    454,                0.30063,                 1.5494,                 0.4124,                 0.2477,                0.83442,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8955,                0.20417,                0.52824,                0.43919,                0.18249,                 0.6664,             0.00021008,             0.00021008,             0.00021008
                    455,                0.29586,                 1.7865,                0.43294,                0.24386,                0.83958,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8955,                0.19236,                0.51339,                 0.4378,                0.17225,                0.66588,             0.00020612,             0.00020612,             0.00020612
                    456,                0.29585,                 1.4244,                0.40969,                0.24114,                0.81752,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.86163,                0.17728,                 0.5076,                0.43592,                0.16639,                0.66485,             0.00020216,             0.00020216,             0.00020216
                    457,                0.30159,                 1.2954,                0.43651,                0.23122,                0.82098,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8955,                0.17312,                0.50401,                 0.4347,                0.16573,                0.66361,              0.0001982,              0.0001982,              0.0001982
                    458,                0.28846,                 1.5361,                0.43161,                0.23966,                0.82181,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8955,                 0.1717,                  0.488,                0.43364,                0.17555,                0.66314,             0.00019424,             0.00019424,             0.00019424
                    459,                0.28856,                 1.3537,                0.42822,                0.24273,                0.80661,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8955,                0.16873,                0.47524,                0.43258,                0.17261,                0.66161,             0.00019028,             0.00019028,             0.00019028
                    460,                0.31352,                 1.6702,                0.40975,                  0.253,                 0.8315,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.91112,                0.17765,                0.47009,                0.43101,                0.14815,                 0.6626,             0.00018632,             0.00018632,             0.00018632
                    461,                0.27021,                  1.296,                0.44033,                0.22629,                0.80871,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.91112,                0.18488,                0.47577,                0.43083,                0.14819,                0.66205,             0.00018236,             0.00018236,             0.00018236
                    462,                0.28081,                 1.3224,                0.42476,                 0.2345,                0.82088,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.91112,                0.18756,                0.48099,                0.43097,                0.14161,                0.66183,              0.0001784,              0.0001784,              0.0001784
                    463,                0.28614,                  1.355,                0.42902,                0.23639,                0.81966,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.91317,                0.18807,                0.47302,                0.43158,                0.13417,                0.66176,             0.00017444,             0.00017444,             0.00017444
                    464,                0.27105,                 1.4811,                0.42658,                0.24209,                0.82311,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.91112,                0.17787,                0.45506,                0.43326,                0.14439,                0.66294,             0.00017048,             0.00017048,             0.00017048
                    465,                0.28235,                 1.2215,                0.42733,                0.23392,                0.80612,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8955,                0.18101,                0.45587,                0.43338,                0.14467,                0.66435,             0.00016652,             0.00016652,             0.00016652
                    466,                0.26591,                 1.2717,                0.41722,                0.23641,                0.83082,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8955,                 0.1777,                0.45813,                0.43334,                0.14682,                0.66402,             0.00016256,             0.00016256,             0.00016256
                    467,                0.30438,                 1.4697,                0.40112,                 0.2499,                0.83416,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8955,                0.17945,                0.45938,                0.43269,                 0.1396,                0.66488,              0.0001586,              0.0001586,              0.0001586
                    468,                 0.2842,                 1.4337,                0.43531,                0.24809,                0.81209,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8955,                0.17295,                0.46294,                 0.4307,                0.13829,                0.66526,             0.00015464,             0.00015464,             0.00015464
